144
10
33327030
9178049
 0 1 1 26 9  4 (D 0,1,1) (S 3,4,4) (S 38,4,9) (D 0,1,1)
 0 1 2 27 21  7 (D 0,1,1) (S 37,1,3) (S 2,3,3) (S 29,3,6) (S 20,6,7) (S 21,7,11) (D 0,1,1)
 0 1 3 27 15  7 (D 0,1,1) (S 36,4,6) (S 16,6,5) (S 4,5,5) (S 19,5,8) (S 7,8,8) (D 0,1,1)
 0 1 4 27 14  5 (D 0,1,1) (S 35,1,7) (S 6,7,7) (S 32,5,9) (D 0,1,1)
 0 1 5 26 7  4 (D 0,1,1) (S 1,2,2) (S 27,6,11) (D 0,1,1)
 0 1 6 27 14  8 (D 0,1,1) (S 25,1,10) (S 28,10,11) (S 9,11,11) (S 10,11,3) (S 26,3,8) (S 11,8,1) (D 0,1,1)
 0 1 7 27 12  5 (D 0,1,1) (S 34,1,9) (S 8,9,9) (S 18,3,4) (D 0,1,1)
 0 1 8 25 11  5 (D 0,1,1) (S 24,1,6) (S 5,6,6) (S 33,6,9) (D 0,1,1)
 0 1 9 27 19  7 (D 0,1,1) (S 17,1,2) (S 12,2,3) (S 22,3,7) (S 39,7,10) (S 15,10,8) (D 0,1,1)
 0 1 10 27 22  7 (D 0,1,1) (S 23,1,5) (S 30,5,10) (S 14,10,4) (S 31,4,5) (S 13,5,2) (D 0,1,1)
