310
11
17932758
92613
 0 1 1 26 36  5 (D 0,1,1) (S 29,6,10) (S 34,10,11) (S 5,6,6) (D 0,1,1)
 0 1 2 22 16  4 (D 0,1,1) (S 23,1,17) (S 9,15,15) (D 0,1,1)
 0 1 3 20 20  5 (D 0,1,1) (S 22,24,27) (S 18,27,1) (S 19,1,19) (D 0,1,1)
 0 1 4 22 28  3 (D 0,1,1) (S 3,4,4) (D 0,1,1)
 0 1 5 27 44  7 (D 0,1,1) (S 14,25,25) (S 17,25,21) (S 10,18,18) (S 35,18,21) (S 25,21,23) (D 0,1,1)
 0 1 6 26 35  6 (D 0,1,1) (S 7,13,13) (S 8,14,14) (S 32,14,16) (S 31,16,17) (D 0,1,1)
 0 1 7 25 35  6 (D 0,1,1) (S 24,3,8) (S 21,8,9) (S 16,9,5) (S 4,5,5) (D 0,1,1)
 0 1 8 11 6  4 (D 0,1,1) (S 1,2,2) (S 36,2,1) (D 0,1,1)
 0 1 9 27 38  8 (D 0,1,1) (S 37,12,13) (S 33,14,20) (S 26,20,21) (S 27,21,22) (S 11,22,22) (S 30,22,23) (D 0,1,1)
 0 1 10 23 28  5 (D 0,1,1) (S 6,7,7) (S 20,7,6) (S 2,3,3) (D 0,1,1)
 0 1 11 20 24  6 (D 0,1,1) (S 13,24,24) (S 12,23,23) (S 28,23,26) (S 15,26,26) (D 0,1,1)
