124
11
24383100
4024062
 0 1 1 27 2  3 (D 0,1,1) (S 1,2,2) (D 0,1,1)
 0 1 2 26 13  6 (D 0,1,1) (S 16,1,10) (S 2,3,3) (S 10,3,5) (S 28,5,11) (D 0,1,1)
 0 1 3 24 9  6 (D 0,1,1) (S 19,1,9) (S 6,7,7) (S 11,7,4) (S 12,4,1) (D 0,1,1)
 0 1 4 26 16  5 (D 0,1,1) (S 3,4,4) (S 21,4,9) (S 14,7,10) (D 0,1,1)
 0 1 5 22 11  5 (D 0,1,1) (S 27,1,11) (S 9,11,9) (S 13,7,1) (D 0,1,1)
 0 1 6 21 6  5 (D 0,1,1) (S 34,1,2) (S 22,2,4) (S 33,2,11) (D 0,1,1)
 0 1 7 15 7  4 (D 0,1,1) (S 32,1,6) (S 20,6,8) (D 0,1,1)
 0 1 8 26 20  6 (D 0,1,1) (S 17,2,5) (S 4,5,5) (S 30,5,10) (S 31,10,11) (D 0,1,1)
 0 1 9 25 9  4 (D 0,1,1) (S 25,2,8) (S 7,8,8) (D 0,1,1)
 0 1 10 27 13  6 (D 0,1,1) (S 18,2,6) (S 5,6,6) (S 24,6,9) (S 8,9,8) (D 0,1,1)
 0 1 11 27 18  6 (D 0,1,1) (S 23,1,5) (S 26,3,9) (S 29,9,10) (S 15,3,10) (D 0,1,1)
