7462
25
183838113
106008649
 0 1 1 1649 325  6 (D 0,1,1) (S 17,7,8) (S 18,8,15) (S 28,15,14) (S 101,14,6) (D 0,1,1)
 0 1 2 1614 185  7 (D 0,1,1) (S 3,25,25) (S 48,25,26) (S 104,26,27) (S 105,27,18) (S 32,17,16) (D 0,1,1)
 0 1 3 1531 210  6 (D 0,1,1) (S 13,4,12) (S 1,12,12) (S 15,12,5) (S 11,5,4) (D 0,1,1)
 0 1 4 1624 143  5 (D 0,1,1) (S 5,1,2) (S 8,2,9) (S 19,9,10) (D 0,1,1)
 0 1 5 1618 355  6 (D 0,1,1) (S 43,22,32) (S 46,32,24) (S 44,24,23) (S 41,23,22) (D 0,1,1)
 0 1 6 1584 317  7 (D 0,1,1) (S 102,19,20) (S 40,21,30) (S 58,30,39) (S 71,39,38) (S 56,38,29) (D 0,1,1)
 0 1 7 1637 428  6 (D 0,1,1) (S 75,40,41) (S 77,41,42) (S 78,42,49) (S 63,42,32) (D 0,1,1)
 0 1 8 1623 345  6 (D 0,1,1) (S 26,13,14) (S 29,14,23) (S 45,23,32) (S 103,22,21) (D 0,1,1)
 0 1 9 1641 238  6 (D 0,1,1) (S 22,10,20) (S 39,20,29) (S 53,29,28) (S 37,28,19) (D 0,1,1)
 0 1 10 1631 187  7 (D 0,1,1) (S 10,3,10) (S 100,10,11) (S 12,11,4) (S 9,4,3) (S 7,3,2) (D 0,1,1)
 0 1 11 1612 264  7 (D 0,1,1) (S 6,1,16) (S 51,27,28) (S 54,28,37) (S 68,37,36) (S 66,36,35) (D 0,1,1)
 0 1 12 1618 181  6 (D 0,1,1) (S 21,10,19) (S 36,19,18) (S 34,18,17) (S 2,16,16) (D 0,1,1)
 0 1 13 1452 282  5 (D 0,1,1) (S 14,5,6) (S 16,6,13) (S 27,13,22) (D 0,1,1)
 0 1 14 1603 269  7 (D 0,1,1) (S 33,16,25) (S 106,34,43) (S 80,43,50) (S 93,50,51) (S 82,51,44) (D 0,1,1)
 0 1 15 1628 243  5 (D 0,1,1) (S 23,11,20) (S 38,20,21) (S 24,21,12) (D 0,1,1)
 0 1 16 1645 334  6 (D 0,1,1) (S 107,37,38) (S 73,38,47) (S 85,47,46) (S 83,46,45) (D 0,1,1)
 0 1 17 1639 333  5 (D 0,1,1) (S 84,45,52) (S 86,52,46) (S 72,46,38) (D 0,1,1)
 0 1 18 1633 393  6 (D 0,1,1) (S 59,31,40) (S 61,40,32) (S 60,32,33) (S 30,24,14) (D 0,1,1)
 0 1 19 1610 503  8 (D 0,1,1) (S 35,17,26) (S 96,53,54) (S 98,55,56) (S 92,56,49) (S 90,49,48) (S 88,48,47) (D 0,1,1)
 0 1 20 1557 415  7 (D 0,1,1) (S 89,47,54) (S 97,54,55) (S 91,55,48) (S 76,48,40) (S 74,40,39) (D 0,1,1)
 0 1 21 1649 336  7 (D 0,1,1) (S 70,37,46) (S 87,46,53) (S 95,53,52) (S 94,52,51) (S 67,44,35) (D 0,1,1)
 0 1 22 1549 295  7 (D 0,1,1) (S 55,29,30) (S 4,30,30) (S 57,30,31) (S 42,31,22) (S 25,22,12) (D 0,1,1)
 0 1 23 1646 419  7 (D 0,1,1) (S 99,7,14) (S 31,15,24) (S 47,24,33) (S 64,33,42) (S 62,41,32) (D 0,1,1)
 0 1 24 1598 268  7 (D 0,1,1) (S 79,43,44) (S 81,44,45) (S 69,45,36) (S 52,36,27) (S 20,18,9) (D 0,1,1)
 0 1 25 1611 194  5 (D 0,1,1) (S 49,25,34) (S 65,34,35) (S 50,35,26) (D 0,1,1)
