4738
11
61785021
14986884
 0 1 1 1910 409  10 (D 0,1,1) (S 11,13,13) (S 62,30,31) (S 28,31,31) (S 40,31,22) (S 19,22,22) (S 54,22,23) (S 20,23,23) (S 12,15,15) (D 0,1,1)
 0 1 2 1923 311  8 (D 0,1,1) (S 18,21,21) (S 26,29,29) (S 61,29,30) (S 27,30,30) (S 60,29,28) (S 25,28,28) (D 0,1,1)
 0 1 3 1901 453  8 (D 0,1,1) (S 51,15,16) (S 13,16,16) (S 55,24,33) (S 65,33,32) (S 29,32,32) (S 63,31,30) (D 0,1,1)
 0 1 4 1920 668  10 (D 0,1,1) (S 21,24,24) (S 66,33,34) (S 71,42,43) (S 38,43,43) (S 72,43,36) (S 32,36,36) (S 24,27,27) (S 59,27,19) (D 0,1,1)
 0 1 5 1929 507  11 (D 0,1,1) (S 53,20,28) (S 33,38,38) (S 34,39,39) (S 35,40,40) (S 36,41,41) (S 69,41,33) (S 30,33,33) (S 64,33,24) (S 50,15,14) (D 0,1,1)
 0 1 6 1947 531  8 (D 0,1,1) (S 14,17,17) (S 22,25,25) (S 56,25,26) (S 23,26,26) (S 58,26,18) (S 7,9,9) (D 0,1,1)
 0 1 7 1939 680  10 (D 0,1,1) (S 46,6,16) (S 57,25,34) (S 31,35,35) (S 67,36,43) (S 73,43,42) (S 37,42,42) (S 70,41,40) (S 68,37,28) (D 0,1,1)
 0 1 8 1877 378  8 (D 0,1,1) (S 3,5,5) (S 5,7,7) (S 4,6,6) (S 45,6,5) (S 43,5,4) (S 2,4,4) (D 0,1,1)
 0 1 9 805 122  4 (D 0,1,1) (S 49,11,20) (S 17,20,20) (D 0,1,1)
 0 1 10 1832 151  9 (D 0,1,1) (S 41,1,11) (S 9,11,11) (S 48,11,12) (S 10,12,12) (S 39,12,2) (S 1,2,2) (S 42,2,1) (D 0,1,1)
 0 1 11 1940 528  9 (D 0,1,1) (S 44,5,6) (S 6,8,8) (S 47,8,10) (S 8,10,10) (S 16,19,19) (S 52,19,18) (S 15,18,18) (D 0,1,1)
