240
11
23560970
7563
 0 1 1 8 3  4 (D 0,1,1) (S 3,8,8) (S 10,5,1) (D 0,1,1)
 0 1 2 23 13  9 (D 0,1,1) (S 13,1,8) (S 38,8,5) (S 1,5,5) (S 25,5,3) (S 17,3,2) (S 20,2,7) (S 8,3,1) (D 0,1,1)
 0 1 3 27 37  7 (D 0,1,1) (S 48,8,9) (S 2,9,9) (S 30,4,5) (S 19,5,2) (S 22,2,9) (D 0,1,1)
 0 1 4 27 36  8 (D 0,1,1) (S 33,8,4) (S 31,4,6) (S 26,7,3) (S 24,3,4) (S 35,4,10) (S 28,10,3) (D 0,1,1)
 0 1 5 24 18  6 (D 0,1,1) (S 12,1,7) (S 47,7,11) (S 40,11,5) (S 37,5,7) (D 0,1,1)
 0 1 6 20 19  6 (D 0,1,1) (S 11,1,6) (S 4,6,6) (S 41,6,7) (S 27,3,9) (D 0,1,1)
 0 1 7 20 19  5 (D 0,1,1) (S 15,1,10) (S 46,10,7) (S 29,3,11) (D 0,1,1)
 0 1 8 14 23  5 (D 0,1,1) (S 42,8,6) (S 45,7,9) (S 34,9,4) (D 0,1,1)
 0 1 9 26 13  7 (D 0,1,1) (S 21,8,2) (S 18,2,4) (S 9,4,1) (S 16,1,11) (S 36,11,4) (D 0,1,1)
 0 1 10 24 20  5 (D 0,1,1) (S 6,10,10) (S 49,10,9) (S 32,4,7) (D 0,1,1)
 0 1 11 22 39  10 (D 0,1,1) (S 39,5,10) (S 44,10,6) (S 43,6,9) (S 50,9,11) (S 5,11,11) (S 23,11,2) (S 7,2,1) (S 14,1,9) (D 0,1,1)
