331
10
26334590
633261
 0 1 1 27 37  7 (D 0,1,1) (S 25,1,15) (S 39,15,20) (S 19,20,21) (S 27,21,23) (S 42,22,23) (D 0,1,1)
 0 1 2 24 38  7 (D 0,1,1) (S 26,3,6) (S 44,6,10) (S 33,10,11) (S 4,7,7) (S 16,7,6) (D 0,1,1)
 0 1 3 27 34  8 (D 0,1,1) (S 17,26,23) (S 12,23,23) (S 34,22,25) (S 21,25,18) (S 6,14,14) (S 28,2,1) (D 0,1,1)
 0 1 4 25 20  6 (D 0,1,1) (S 40,2,12) (S 43,12,13) (S 29,13,15) (S 7,15,15) (D 0,1,1)
 0 1 5 26 31  6 (D 0,1,1) (S 41,3,4) (S 38,4,10) (S 2,4,4) (S 23,4,5) (D 0,1,1)
 0 1 6 21 26  5 (D 0,1,1) (S 1,3,3) (S 37,3,8) (S 5,8,8) (D 0,1,1)
 0 1 7 21 20  6 (D 0,1,1) (S 10,19,19) (S 35,1,24) (S 22,24,27) (S 15,27,27) (D 0,1,1)
 0 1 8 25 41  6 (D 0,1,1) (S 3,5,5) (S 46,5,9) (S 18,9,6) (S 31,6,8) (D 0,1,1)
 0 1 9 27 51  8 (D 0,1,1) (S 24,1,17) (S 8,16,16) (S 36,14,20) (S 30,21,25) (S 13,25,25) (S 14,26,26) (D 0,1,1)
 0 1 10 26 33  7 (D 0,1,1) (S 45,13,14) (S 32,14,21) (S 11,21,21) (S 9,18,18) (S 20,18,14) (D 0,1,1)
