523
10
117529628
30358259
 0 1 1 75 61  15 (D 0,1,1) (S 97,19,26) (S 66,26,29) (S 57,29,33) (S 63,33,39) (S 103,39,29) (S 52,33,34) (S 18,30,30) (S 88,30,34) (S 20,34,34) (S 112,18,26) (S 13,18,18) (S 32,19,20) (S 54,20,21) (D 0,1,1)
 0 1 2 73 43  13 (D 0,1,1) (S 99,1,6) (S 47,7,2) (S 2,3,3) (S 55,3,9) (S 44,9,15) (S 33,15,23) (S 15,23,23) (S 107,23,31) (S 109,31,32) (S 19,32,32) (S 94,31,23) (D 0,1,1)
 0 1 3 75 90  15 (D 0,1,1) (S 93,18,29) (S 38,33,40) (S 23,40,40) (S 42,33,46) (S 28,46,46) (S 30,48,48) (S 87,48,49) (S 90,49,50) (S 106,50,45) (S 27,45,45) (S 98,45,50) (S 36,50,44) (S 64,35,34) (D 0,1,1)
 0 1 4 75 75  14 (D 0,1,1) (S 102,22,31) (S 75,31,37) (S 21,37,37) (S 77,37,38) (S 96,43,50) (S 61,50,43) (S 25,43,43) (S 79,43,45) (S 82,45,38) (S 22,38,38) (S 45,25,24) (S 105,24,23) (D 0,1,1)
 0 1 5 75 61  19 (D 0,1,1) (S 68,24,32) (S 34,32,37) (S 114,36,42) (S 24,42,42) (S 113,42,44) (S 26,44,44) (S 74,44,42) (S 41,36,35) (S 108,35,41) (S 111,41,49) (S 31,49,49) (S 76,49,41) (S 80,41,48) (S 49,48,47) (S 29,47,47) (S 83,47,40) (S 67,26,18) (D 0,1,1)
 0 1 6 71 55  14 (D 0,1,1) (S 104,6,7) (S 1,2,2) (S 43,2,3) (S 85,4,10) (S 7,10,10) (S 51,10,9) (S 78,9,16) (S 11,16,16) (S 71,16,9) (S 6,9,9) (S 73,8,7) (S 84,7,13) (D 0,1,1)
 0 1 7 47 21  11 (D 0,1,1) (S 69,6,13) (S 9,13,13) (S 101,13,7) (S 4,7,7) (S 91,7,8) (S 5,8,8) (S 50,8,14) (S 10,14,14) (S 37,14,13) (D 0,1,1)
 0 1 8 73 62  14 (D 0,1,1) (S 62,12,13) (S 56,15,16) (S 46,16,17) (S 12,17,17) (S 48,17,25) (S 35,25,28) (S 110,28,38) (S 81,38,28) (S 70,28,32) (S 59,31,22) (S 72,22,21) (S 14,21,21) (D 0,1,1)
 0 1 9 75 32  9 (D 0,1,1) (S 40,12,20) (S 100,20,30) (S 16,26,26) (S 86,26,30) (S 53,30,27) (S 17,27,27) (S 39,21,13) (D 0,1,1)
 0 1 10 65 23  10 (D 0,1,1) (S 60,6,12) (S 89,13,12) (S 92,12,11) (S 8,11,11) (S 65,11,5) (S 3,5,5) (S 58,5,6) (S 95,6,1) (D 0,1,1)
