17789
36
291940430
172281635
 0 1 1 1365 116  5 (D 0,1,1) (S 57,1,8) (S 65,8,9) (S 6,8,8) (D 0,1,1)
 0 1 2 1571 495  7 (D 0,1,1) (S 90,28,38) (S 164,38,37) (S 89,37,28) (S 24,28,28) (S 87,28,27) (D 0,1,1)
 0 1 3 1616 775  8 (D 0,1,1) (S 36,41,41) (S 168,41,50) (S 115,50,51) (S 175,51,42) (S 93,42,33) (S 160,33,32) (D 0,1,1)
 0 1 4 1589 278  7 (D 0,1,1) (S 130,10,17) (S 76,17,26) (S 77,26,18) (S 9,11,11) (S 7,9,9) (D 0,1,1)
 0 1 5 1616 362  7 (D 0,1,1) (S 16,18,18) (S 137,18,19) (S 71,19,13) (S 11,13,13) (S 131,12,3) (D 0,1,1)
 0 1 6 1596 444  7 (D 0,1,1) (S 138,20,25) (S 145,25,21) (S 19,21,21) (S 80,21,20) (S 68,18,11) (D 0,1,1)
 0 1 7 1531 375  7 (D 0,1,1) (S 3,4,4) (S 60,4,5) (S 4,5,5) (S 127,5,14) (S 12,14,14) (D 0,1,1)
 0 1 8 1586 360  6 (D 0,1,1) (S 161,34,36) (S 31,36,36) (S 163,36,34) (S 86,34,26) (D 0,1,1)
 0 1 9 1611 450  6 (D 0,1,1) (S 82,21,22) (S 20,22,22) (S 74,22,14) (S 133,14,5) (D 0,1,1)
 0 1 10 1567 529  6 (D 0,1,1) (S 62,5,6) (S 63,6,7) (S 128,7,16) (S 14,16,16) (D 0,1,1)
 0 1 11 1461 609  7 (D 0,1,1) (S 135,16,24) (S 21,24,24) (S 143,24,23) (S 140,23,15) (S 70,14,13) (D 0,1,1)
 0 1 12 1531 462  6 (D 0,1,1) (S 40,45,45) (S 106,45,46) (S 41,46,46) (S 171,46,43) (D 0,1,1)
 0 1 13 1608 727  6 (D 0,1,1) (S 152,29,39) (S 114,49,50) (S 45,50,50) (S 92,41,32) (D 0,1,1)
 0 1 14 1610 502  8 (D 0,1,1) (S 132,12,19) (S 33,38,38) (S 165,38,39) (S 34,39,39) (S 166,39,29) (S 25,29,29) (D 0,1,1)
 0 1 15 1615 652  8 (D 0,1,1) (S 167,39,48) (S 112,48,49) (S 44,49,49) (S 102,49,40) (S 35,40,40) (S 100,40,39) (D 0,1,1)
