281
10
26038634
756619
 0 1 1 22 24  5 (D 0,1,1) (S 37,1,17) (S 33,13,15) (S 28,15,17) (D 0,1,1)
 0 1 2 26 34  7 (D 0,1,1) (S 24,12,13) (S 34,13,14) (S 6,14,14) (S 32,14,16) (S 7,16,16) (D 0,1,1)
 0 1 3 25 34  8 (D 0,1,1) (S 22,3,6) (S 36,6,7) (S 4,7,7) (S 25,6,10) (S 39,10,11) (S 40,4,19) (D 0,1,1)
 0 1 4 25 29  7 (D 0,1,1) (S 11,24,24) (S 14,24,23) (S 10,22,22) (S 23,25,26) (S 17,27,1) (D 0,1,1)
 0 1 5 27 32  8 (D 0,1,1) (S 44,1,15) (S 43,15,20) (S 8,20,20) (S 9,21,21) (S 16,21,18) (S 21,12,19) (D 0,1,1)
 0 1 6 27 28  7 (D 0,1,1) (S 30,5,9) (S 45,5,6) (S 3,6,6) (S 31,6,8) (S 35,8,27) (D 0,1,1)
 0 1 7 27 8  4 (D 0,1,1) (S 29,1,19) (S 2,4,4) (D 0,1,1)
 0 1 8 27 44  7 (D 0,1,1) (S 38,18,25) (S 18,25,21) (S 27,21,23) (S 41,23,26) (S 13,26,27) (D 0,1,1)
 0 1 9 25 27  6 (D 0,1,1) (S 20,3,8) (S 5,8,8) (S 12,8,24) (S 46,24,27) (D 0,1,1)
 0 1 10 27 21  7 (D 0,1,1) (S 19,1,3) (S 42,3,4) (S 26,4,10) (S 15,12,2) (S 1,2,2) (D 0,1,1)
