8164
25
170805803
117887602
 0 1 1 1565 308  5 (D 0,22,22) (S 59,30,39) (S 74,49,38) (S 55,29,30) (D 0,22,22)
 0 1 2 1546 412  6 (D 0,22,22) (S 57,29,38) (S 68,36,35) (S 66,34,35) (S 50,35,26) (D 0,22,22)
 0 1 3 1506 457  6 (D 0,22,22) (S 47,26,25) (S 34,25,18) (S 15,18,8) (S 17,9,19) (D 0,22,22)
 0 1 4 1539 353  7 (D 0,22,22) (S 56,29,37) (S 72,37,48) (S 88,48,49) (S 89,49,50) (S 76,50,39) (D 0,22,22)
 0 1 5 1550 279  6 (D 0,22,22) (S 53,29,28) (S 38,28,20) (S 39,20,29) (S 41,29,21) (D 0,22,22)
 0 1 6 1556 350  5 (D 0,22,22) (S 70,37,36) (S 52,36,27) (S 49,26,27) (D 0,22,22)
 0 1 7 1523 305  5 (D 0,22,22) (S 35,20,19) (S 36,19,26) (S 51,27,28) (D 0,22,22)
 0 1 8 1500 447  6 (D 0,22,22) (S 14,9,8) (S 2,8,1) (S 1,1,2) (S 5,3,4) (D 0,22,22)
 0 1 9 1529 448  6 (D 0,22,22) (S 87,48,47) (S 86,46,47) (S 84,47,44) (S 69,44,35) (D 0,22,22)
 0 1 10 1488 308  6 (D 0,22,22) (S 10,12,5) (S 11,6,7) (S 13,7,14) (S 44,24,23) (D 0,22,22)
 0 1 11 1401 157  5 (D 0,22,22) (S 24,22,12) (S 21,12,11) (S 22,11,17) (D 0,22,22)
 0 1 12 1560 228  5 (D 0,22,22) (S 27,24,14) (S 25,14,13) (S 26,13,23) (D 0,22,22)
 0 1 13 1562 342  6 (D 0,22,22) (S 90,50,51) (S 78,51,40) (S 62,40,32) (S 58,31,30) (D 0,22,22)
 0 1 14 1434 146  5 (D 0,22,22) (S 40,22,21) (S 32,21,17) (S 30,17,16) (D 0,22,22)
 0 1 15 1566 189  6 (D 0,22,22) (S 31,21,16) (S 28,16,15) (S 29,15,20) (S 37,20,21) (D 0,22,22)
 0 1 16 1514 489  5 (D 0,22,22) (S 65,33,42) (S 85,45,46) (S 83,46,43) (D 0,22,22)
 0 1 17 1483 303  6 (D 0,22,22) (S 7,5,4) (S 8,4,11) (S 18,11,10) (S 19,10,15) (D 0,22,22)
 0 1 18 1570 470  6 (D 0,22,22) (S 82,44,43) (S 64,34,33) (S 48,33,25) (S 33,18,19) (D 0,22,22)
 0 1 19 1462 232  5 (D 0,22,22) (S 23,12,13) (S 12,13,6) (S 9,6,5) (D 0,22,22)
 0 1 20 1535 299  5 (D 0,22,22) (S 54,28,37) (S 71,37,38) (S 73,38,39) (D 0,22,22)
 0 1 21 1483 148  5 (D 0,22,22) (S 42,22,23) (S 45,23,31) (S 43,30,22) (D 0,22,22)
 0 1 22 1568 295  6 (D 0,22,22) (S 46,24,32) (S 63,32,41) (S 77,41,40) (S 61,40,31) (D 0,22,22)
 0 1 23 1561 371  6 (D 0,22,22) (S 60,31,32) (S 79,41,52) (S 91,52,51) (S 75,40,39) (D 0,22,22)
 0 1 24 1552 484  5 (D 0,22,22) (S 67,34,43) (S 81,42,45) (S 80,42,43) (D 0,22,22)
 0 1 25 1535 344  7 (D 0,22,22) (S 20,16,10) (S 6,10,3) (S 3,3,2) (S 4,2,9) (S 16,9,10) (D 0,22,22)
