309
10
26827287
728978
 0 1 1 23 37  7 (D 0,1,1) (S 30,1,15) (S 15,15,20) (S 32,20,21) (S 25,21,22) (S 35,22,23) (D 0,1,1)
 0 1 2 27 42  9 (D 0,1,1) (S 26,1,27) (S 38,22,25) (S 18,25,21) (S 13,20,14) (S 6,14,14) (S 14,14,13) (S 40,12,19) (D 0,1,1)
 0 1 3 22 24  5 (D 0,1,1) (S 42,1,17) (S 47,13,15) (S 27,15,17) (D 0,1,1)
 0 1 4 27 30  7 (D 0,1,1) (S 17,4,3) (S 36,3,6) (S 3,6,6) (S 39,6,9) (S 20,4,12) (D 0,1,1)
 0 1 5 27 11  7 (D 0,1,1) (S 19,1,19) (S 2,4,4) (S 5,10,10) (S 11,12,2) (S 1,2,2) (D 0,1,1)
 0 1 6 26 38  7 (D 0,1,1) (S 22,4,6) (S 45,6,8) (S 4,8,8) (S 37,8,9) (S 21,5,9) (D 0,1,1)
 0 1 7 27 30  7 (D 0,1,1) (S 43,12,13) (S 44,14,18) (S 41,18,25) (S 46,25,26) (S 9,26,26) (D 0,1,1)
 0 1 8 27 45  6 (D 0,1,1) (S 7,16,16) (S 34,18,21) (S 16,21,23) (S 8,23,23) (D 0,1,1)
 0 1 9 26 27  6 (D 0,1,1) (S 33,4,5) (S 28,5,6) (S 24,7,11) (S 29,4,19) (D 0,1,1)
 0 1 10 26 25  6 (D 0,1,1) (S 31,1,24) (S 23,24,27) (S 12,8,3) (S 10,3,1) (D 0,1,1)
