266
10
25887075
1251030
 0 1 1 25 34  6 (D 0,1,1) (S 29,12,13) (S 7,14,14) (S 25,14,16) (S 8,16,16) (D 0,1,1)
 0 1 2 26 25  6 (D 0,1,1) (S 30,24,27) (S 13,27,27) (S 5,8,8) (S 14,8,3) (D 0,1,1)
 0 1 3 26 44  8 (D 0,1,1) (S 17,1,24) (S 21,22,25) (S 12,25,25) (S 38,18,25) (S 34,26,27) (S 23,8,9) (D 0,1,1)
 0 1 4 27 35  7 (D 0,1,1) (S 16,13,14) (S 42,18,21) (S 43,21,22) (S 39,22,23) (S 26,23,24) (D 0,1,1)
 0 1 5 27 37  8 (D 0,1,1) (S 22,1,15) (S 33,15,20) (S 10,20,20) (S 11,21,21) (S 31,21,23) (S 40,23,26) (D 0,1,1)
 0 1 6 27 11  7 (D 0,1,1) (S 9,19,19) (S 6,10,10) (S 19,10,4) (S 15,12,2) (S 41,2,1) (D 0,1,1)
 0 1 7 25 18  7 (D 0,1,1) (S 27,1,3) (S 44,3,4) (S 1,4,4) (S 36,4,12) (S 28,12,19) (D 0,1,1)
 0 1 8 22 19  5 (D 0,1,1) (S 32,13,15) (S 45,15,17) (S 18,17,1) (D 0,1,1)
 0 1 9 26 22  5 (D 0,1,1) (S 37,4,6) (S 3,6,6) (S 20,6,3) (D 0,1,1)
 0 1 10 27 21  6 (D 0,1,1) (S 2,5,5) (S 24,5,6) (S 4,7,7) (S 35,6,10) (D 0,1,1)
