3965
12
48205022
7026252
 0 1 1 1448 312  7 (D 0,1,1) (S 16,6,7) (S 18,7,8) (S 46,8,13) (S 24,13,12) (S 10,7,2) (D 0,1,1)
 0 1 2 1541 158  5 (D 0,1,1) (S 9,2,3) (S 1,3,3) (S 7,2,1) (D 0,1,1)
 0 1 3 1486 318  6 (D 0,1,1) (S 17,6,11) (S 47,11,12) (S 30,16,17) (S 27,17,13) (D 0,1,1)
 0 1 4 1497 435  7 (D 0,1,1) (S 22,10,15) (S 4,15,15) (S 5,22,22) (S 29,22,15) (S 28,15,14) (D 0,1,1)
 0 1 5 1519 496  6 (D 0,1,1) (S 6,24,24) (S 43,26,27) (S 45,28,29) (S 39,29,22) (D 0,1,1)
 0 1 6 1467 303  8 (D 0,1,1) (S 11,3,4) (S 13,4,5) (S 15,5,10) (S 20,10,9) (S 19,9,8) (S 12,8,3) (D 0,1,1)
 0 1 7 1527 394  6 (D 0,1,1) (S 32,18,19) (S 42,24,26) (S 50,26,25) (S 41,25,23) (D 0,1,1)
 0 1 8 531 88  3 (D 0,1,1) (S 8,1,6) (D 0,1,1)
 0 1 9 1472 319  6 (D 0,1,1) (S 14,4,9) (S 21,9,14) (S 3,14,14) (S 26,14,13) (D 0,1,1)
 0 1 10 1538 358  6 (D 0,1,1) (S 2,11,11) (S 34,19,20) (S 36,20,21) (S 49,21,17) (D 0,1,1)
 0 1 11 1535 432  7 (D 0,1,1) (S 25,12,16) (S 31,16,19) (S 37,20,27) (S 44,27,28) (S 38,28,21) (D 0,1,1)
 0 1 12 1532 352  7 (D 0,1,1) (S 23,11,18) (S 33,18,23) (S 40,23,24) (S 35,24,19) (S 48,12,7) (D 0,1,1)
