567
10
106349791
14152459
 0 1 1 75 81  15 (D 0,1,1) (S 112,20,30) (S 37,27,35) (S 104,35,41) (S 66,41,49) (S 94,49,41) (S 62,41,48) (S 89,48,49) (S 55,49,50) (S 108,50,43) (S 21,43,43) (S 61,45,43) (S 76,37,36) (S 49,36,27) (D 0,1,1)
 0 1 2 64 20  11 (D 0,1,1) (S 3,6,6) (S 100,6,12) (S 7,12,12) (S 83,12,13) (S 8,13,13) (S 85,13,7) (S 4,7,7) (S 24,7,2) (S 90,2,1) (D 0,1,1)
 0 1 3 75 59  13 (D 0,1,1) (S 79,23,24) (S 13,24,24) (S 70,24,32) (S 35,32,37) (S 116,37,38) (S 34,38,43) (S 68,43,42) (S 91,42,36) (S 48,36,35) (S 59,35,34) (S 57,11,12) (D 0,1,1)
 0 1 4 72 34  14 (D 0,1,1) (S 52,6,5) (S 73,5,11) (S 6,11,11) (S 38,11,19) (S 78,19,26) (S 14,26,26) (S 65,26,30) (S 106,30,34) (S 103,34,30) (S 15,27,27) (S 51,27,21) (S 114,13,6) (D 0,1,1)
 0 1 5 75 53  16 (D 0,1,1) (S 36,14,8) (S 119,8,9) (S 64,9,16) (S 110,16,24) (S 26,25,28) (S 71,28,32) (S 92,32,31) (S 56,31,23) (S 12,23,23) (S 46,23,15) (S 31,15,16) (S 117,16,9) (S 5,9,9) (S 95,7,6) (D 0,1,1)
 0 1 6 75 69  14 (D 0,1,1) (S 33,2,3) (S 1,3,3) (S 43,3,4) (S 2,4,4) (S 10,17,17) (S 102,17,10) (S 118,10,17) (S 32,17,16) (S 41,15,9) (S 63,9,8) (S 111,8,7) (S 58,7,13) (D 0,1,1)
 0 1 7 44 29  9 (D 0,1,1) (S 29,12,20) (S 54,20,21) (S 75,21,22) (S 11,22,22) (S 27,22,14) (S 9,14,14) (S 98,13,12) (D 0,1,1)
 0 1 8 74 88  17 (D 0,1,1) (S 105,23,31) (S 16,31,31) (S 80,31,32) (S 87,32,38) (S 74,45,50) (S 115,50,45) (S 81,45,38) (S 93,38,28) (S 101,28,38) (S 19,38,38) (S 96,43,45) (S 42,50,44) (S 22,44,44) (S 72,42,41) (S 25,34,26) (D 0,1,1)
 0 1 9 75 64  11 (D 0,1,1) (S 40,1,5) (S 60,5,18) (S 82,18,26) (S 99,18,29) (S 20,39,39) (S 30,29,33) (S 17,33,33) (S 44,33,34) (S 67,26,18) (D 0,1,1)
 0 1 10 75 70  19 (D 0,1,1) (S 77,31,37) (S 18,37,37) (S 107,36,42) (S 113,42,44) (S 28,44,49) (S 97,49,48) (S 69,48,41) (S 53,41,40) (S 50,33,46) (S 84,46,47) (S 23,47,47) (S 88,40,47) (S 109,47,40) (S 45,40,34) (S 86,30,26) (S 39,18,19) (S 47,19,20) (D 0,1,1)
