293
10
30754121
985060
 0 1 1 49 19  6 (D 0,1,1) (S 23,1,7) (S 5,7,7) (S 39,7,6) (S 4,6,6) (D 0,1,1)
 0 1 2 45 6  5 (D 0,1,1) (S 2,3,3) (S 43,3,2) (S 1,2,2) (D 0,1,1)
 0 1 3 50 32  8 (D 0,1,1) (S 7,10,10) (S 24,10,11) (S 50,12,13) (S 8,13,13) (S 31,13,4) (S 3,4,4) (D 0,1,1)
 0 1 4 47 19  7 (D 0,1,1) (S 19,28,28) (S 35,28,26) (S 17,26,26) (S 18,27,27) (S 20,29,29) (D 0,1,1)
 0 1 5 12 8  3 (D 0,1,1) (S 21,30,30) (D 0,1,1)
 0 1 6 49 58  10 (D 0,1,1) (S 38,5,6) (S 42,12,18) (S 40,18,19) (S 14,19,19) (S 29,20,22) (S 51,21,18) (S 13,18,18) (S 47,12,11) (D 0,1,1)
 0 1 7 50 31  11 (D 0,1,1) (S 22,31,31) (S 45,5,10) (S 12,17,17) (S 11,16,16) (S 10,15,15) (S 52,15,14) (S 9,14,14) (S 48,10,5) (S 54,5,31) (D 0,1,1)
 0 1 8 50 55  9 (D 0,1,1) (S 44,9,4) (S 55,19,22) (S 33,22,21) (S 28,21,19) (S 36,19,18) (S 37,18,12) (S 46,11,6) (D 0,1,1)
 0 1 9 50 33  8 (D 0,1,1) (S 53,6,11) (S 34,11,12) (S 30,12,8) (S 32,8,9) (S 6,9,9) (S 26,9,3) (D 0,1,1)
 0 1 10 49 32  8 (D 0,1,1) (S 41,30,29) (S 16,24,24) (S 15,23,23) (S 25,23,25) (S 49,25,28) (S 27,31,1) (D 0,1,1)
