312
10
34882474
466749
 0 1 1 49 31  9 (D 0,1,1) (S 40,14,15) (S 11,15,15) (S 38,16,17) (S 12,17,17) (S 58,17,11) (S 8,11,11) (S 35,6,31) (D 0,1,1)
 0 1 2 48 57  8 (D 0,1,1) (S 50,9,4) (S 46,19,20) (S 31,20,22) (S 30,22,21) (S 15,21,21) (S 57,12,11) (D 0,1,1)
 0 1 3 50 57  9 (D 0,1,1) (S 10,13,13) (S 59,19,18) (S 13,18,18) (S 60,18,19) (S 14,19,19) (S 42,19,22) (S 27,12,8) (D 0,1,1)
 0 1 4 50 28  8 (D 0,1,1) (S 28,2,8) (S 23,8,9) (S 6,9,9) (S 37,2,1) (S 56,1,30) (S 41,30,1) (D 0,1,1)
 0 1 5 45 34  8 (D 0,1,1) (S 49,30,29) (S 17,24,24) (S 18,25,25) (S 29,25,23) (S 16,23,23) (S 45,23,26) (D 0,1,1)
 0 1 6 40 20  5 (D 0,1,1) (S 5,7,7) (S 36,7,6) (S 61,6,5) (D 0,1,1)
 0 1 7 40 18  9 (D 0,1,1) (S 7,10,10) (S 47,14,10) (S 51,10,5) (S 4,5,5) (S 39,5,31) (S 22,31,31) (S 32,31,1) (D 0,1,1)
 0 1 8 47 19  9 (D 0,1,1) (S 33,31,28) (S 53,28,26) (S 19,26,26) (S 24,26,27) (S 20,27,27) (S 21,29,29) (S 34,29,31) (D 0,1,1)
 0 1 9 33 6  6 (D 0,1,1) (S 44,1,2) (S 1,2,2) (S 2,3,3) (S 48,3,2) (D 0,1,1)
 0 1 10 49 42  11 (D 0,1,1) (S 52,5,6) (S 54,6,11) (S 43,11,12) (S 9,12,12) (S 55,12,18) (S 62,18,21) (S 25,19,13) (S 26,13,4) (S 3,4,4) (D 0,1,1)
